"Time","CalFresh"
"2018-10-28",35
"2018-11-04",41
"2018-11-11",37
"2018-11-18",31
"2018-11-25",34
"2018-12-02",42
"2018-12-09",0
"2018-12-16",0
"2018-12-23",0
"2018-12-30",42
"2019-01-06",51
"2019-01-13",50
"2019-01-20",62
"2019-01-27",31
"2019-02-03",0
"2019-02-10",35
"2019-02-17",36
"2019-02-24",54
"2019-03-03",40
"2019-03-10",35
"2019-03-17",41
"2019-03-24",0
"2019-03-31",72
"2019-04-07",57
"2019-04-14",28
"2019-04-21",53
"2019-04-28",47
"2019-05-05",0
"2019-05-12",37
"2019-05-19",0
"2019-05-26",28
"2019-06-02",72
"2019-06-09",32
"2019-06-16",0
"2019-06-23",0
"2019-06-30",42
"2019-07-07",0
"2019-07-14",41
"2019-07-21",38
"2019-07-28",0
"2019-08-04",50
"2019-08-11",0
"2019-08-18",41
"2019-08-25",0
"2019-09-01",0
"2019-09-08",45
"2019-09-15",44
"2019-09-22",79
"2019-09-29",100
"2019-10-06",71
"2019-10-13",32
"2019-10-20",51
"2019-10-27",40
