month,train_size,test_size,r2,rmse,mae,smape
2022-11,281,56,0.3077521093548711,0.0012501289262678312,0.0010223563250583232,16.693395869752013
2022-12,337,56,-0.014240639215614026,0.008149770165960303,0.002218443139546778,19.58060251070383
2023-01,393,54,-6.089875828617277,0.004859912458475794,0.0022638201707234442,27.865951174905074
2023-02,447,53,-0.7770254609312439,0.0030255438803015637,0.001356079841858981,16.224738541953652
2023-03,500,49,0.14019441779710617,0.001525744923006551,0.0013438769732253785,22.53344293674914
2023-04,549,52,0.8162017923168119,0.0007070246022835918,0.0005365133839125292,9.314078819196126
2023-05,601,55,0.7384020059127822,0.0008804487348106605,0.0006546520794112021,11.55379587546074
2023-06,656,54,0.6205498093086748,0.0010058142981803798,0.000809821351767374,13.473236501218084
2023-07,710,56,0.593731999025203,0.0015415106884209,0.0009322196884972813,13.506271619600604
2023-08,766,55,0.750461774647821,0.0009732077762278998,0.0007470570122901209,12.837538867819662
2023-09,821,55,0.8530210714641274,0.0008113429894728886,0.0006164951930891904,9.70751441892091
2023-10,876,56,0.6625699799965484,0.0010618313860680064,0.000746575822285183,11.438847088894462
2023-11,932,56,0.41181543209138405,0.001111535529420023,0.0008514082727037444,14.727928627975903
2023-12,988,56,0.04670263077539305,0.001891032346904241,0.0011067273193881718,14.591085448190737
2024-01,1044,56,0.3510060975208924,0.0013562111768440882,0.0007545798045446754,11.49345829341822
2024-02,1100,56,0.515958694447739,0.001128931344927389,0.0008498546130192708,13.923524029834633
2024-03,1156,56,0.8442710203497825,0.0006675861168584119,0.000510337303472054,8.87733702952551
2024-04,1212,54,0.8038146455400392,0.0007053963798706481,0.0005085987260604763,9.134852542496898
2024-05,1266,54,0.659329045035123,0.000800259837512145,0.0006277957411206119,11.167572868535345
2024-06,1320,55,0.8570462673616848,0.0006439776124586912,0.0005118261601765705,9.50853308352168
2024-07,1375,57,0.536733676009303,0.001596082480386222,0.0010380042824964834,15.078479874870501
2024-08,1432,55,0.6211911351297446,0.0012398166219918577,0.0008769271845708544,12.704720786793555
2024-09,1487,56,0.597663947776043,0.0013712275336255839,0.0007302723715775153,9.941681121700594
2024-10,1543,55,0.5730982795491193,0.0010406819381194486,0.0008201599153221243,13.777641100563256
2024-11,1598,56,0.6585480029802493,0.000844670004550799,0.0005447569708987046,9.224653223282758
2024-12,1654,55,0.4948240969499188,0.0014223088413077326,0.0008000215779448329,11.539353343063093
2025-01,1709,56,-0.45115588797750306,0.0019162757290171408,0.001126614509697643,17.890792273606973
2025-02,1765,55,0.45515641908025906,0.0009645544947917879,0.0007719844725181412,13.723288985906146
