"Time","CalFresh"
"2017-11-26",77
"2017-12-03",64
"2017-12-10",72
"2017-12-17",51
"2017-12-24",37
"2017-12-31",52
"2018-01-07",75
"2018-01-14",59
"2018-01-21",66
"2018-01-28",58
"2018-02-04",70
"2018-02-11",68
"2018-02-18",68
"2018-02-25",79
"2018-03-04",78
"2018-03-11",72
"2018-03-18",58
"2018-03-25",48
"2018-04-01",76
"2018-04-08",63
"2018-04-15",59
"2018-04-22",71
"2018-04-29",71
"2018-05-06",65
"2018-05-13",52
"2018-05-20",57
"2018-05-27",50
"2018-06-03",81
"2018-06-10",68
"2018-06-17",72
"2018-06-24",68
"2018-07-01",77
"2018-07-08",84
"2018-07-15",85
"2018-07-22",71
"2018-07-29",71
"2018-08-05",97
"2018-08-12",70
"2018-08-19",58
"2018-08-26",80
"2018-09-02",89
"2018-09-09",81
"2018-09-16",87
"2018-09-23",79
"2018-09-30",100
"2018-10-07",74
"2018-10-14",81
"2018-10-21",64
"2018-10-28",86
"2018-11-04",86
"2018-11-11",66
"2018-11-18",46
"2018-11-25",66
