"Time","CalFresh"
"2022-06-26",60
"2022-07-03",75
"2022-07-10",83
"2022-07-17",93
"2022-07-24",67
"2022-07-31",82
"2022-08-07",67
"2022-08-14",74
"2022-08-21",74
"2022-08-28",82
"2022-09-04",75
"2022-09-11",70
"2022-09-18",82
"2022-09-25",86
"2022-10-02",93
"2022-10-09",99
"2022-10-16",81
"2022-10-23",66
"2022-10-30",76
"2022-11-06",79
"2022-11-13",86
"2022-11-20",62
"2022-11-27",69
"2022-12-04",66
"2022-12-11",61
"2022-12-18",48
"2022-12-25",46
"2023-01-01",78
"2023-01-08",87
"2023-01-15",75
"2023-01-22",75
"2023-01-29",100
"2023-02-05",82
"2023-02-12",63
"2023-02-19",72
"2023-02-26",91
"2023-03-05",87
"2023-03-12",82
"2023-03-19",73
"2023-03-26",77
"2023-04-02",86
"2023-04-09",63
"2023-04-16",67
"2023-04-23",70
"2023-04-30",80
"2023-05-07",67
"2023-05-14",62
"2023-05-21",60
"2023-05-28",76
"2023-06-04",69
"2023-06-11",59
"2023-06-18",67
"2023-06-25",67
